"lon","lat","time"
-7.4005217,37.2120516,2014-03-17 18:48:30
-7.40056,37.2120881,2014-03-17 19:19:02
-7.4006161,37.212258,2014-03-17 19:48:56
-7.4006511,37.2122223,2014-03-17 20:18:57
-7.4005757,37.2121722,2014-03-17 20:49:13
-7.4006248,37.2123394,2014-03-17 21:19:29
-7.4005888,37.2121681,2014-03-17 21:49:56
-7.4006598,37.2123248,2014-03-17 22:20:18
-7.4006314,37.2123932,2014-03-17 22:50:40
-7.4004904,37.212307,2014-03-17 23:21:08
-7.4006173,37.21241,2014-03-17 23:51:08
-7.4005805,37.2124057,2014-03-18 00:21:16
-7.4005256,37.2123821,2014-03-18 00:51:31
-7.4007338,37.2122126,2014-03-18 01:21:48
-7.4006411,37.2123814,2014-03-18 01:51:49
-7.4006242,37.2123694,2014-03-18 02:22:26
-7.4005445,37.2122093,2014-03-18 02:52:22
-7.4005501,37.21231,2014-03-18 03:22:40
-7.400486,37.212349,2014-03-18 03:53:04
-7.4004804,37.2123222,2014-03-18 04:23:01
-7.4006878,37.2123297,2014-03-18 04:53:04
-7.4005584,37.2123107,2014-03-18 05:23:39
-7.400521,37.2123579,2014-03-18 05:53:40
-7.4006426,37.2123732,2014-03-18 06:23:32
-7.4006448,37.2122606,2014-03-18 06:40:04
-7.4007401,37.2119431,2014-03-18 06:55:16
-7.4005562,37.2119408,2014-03-18 07:10:24
-7.4005833,37.2118426,2014-03-18 07:25:25
-7.4005408,37.2119453,2014-03-18 07:40:26
-7.4005047,37.2119333,2014-03-18 07:55:59
-7.4008128,37.2121332,2014-03-18 08:11:00
-7.4006468,37.2115451,2014-03-18 08:25:56
-7.4007318,37.2116078,2014-03-18 08:41:21
-7.4005043,37.2124137,2014-03-18 08:56:20
-7.4006812,37.2115381,2014-03-18 09:11:26
-7.4002619,37.2114425,2014-03-18 09:26:53
-7.400275,37.2114533,2014-03-18 09:41:55
-7.400262,37.2114475,2014-03-18 09:56:50
-7.400278,37.2114295,2014-03-18 10:12:31
-7.4002446,37.2114644,2014-03-18 10:27:30
-7.4002552,37.211456,2014-03-18 10:42:26
-7.4002527,37.2114779,2014-03-18 10:57:23
-7.400306,37.2114675,2014-03-18 11:18:59
-7.400298,37.2114953,2014-03-18 11:48:49
-7.3999348,37.2124021,2014-03-18 12:18:43
-7.4001017,37.2124287,2014-03-18 12:48:50
-7.4000885,37.2118304,2014-03-18 13:18:39
-7.4005403,37.2120017,2014-03-18 13:49:09
-7.4005348,37.2120591,2014-03-18 14:18:57
-7.4006219,37.2116372,2014-03-18 14:48:20
-7.4006973,37.2115216,2014-03-18 15:18:38
-7.4008217,37.2114027,2014-03-18 15:48:37
-7.4009281,37.2111436,2014-03-18 16:18:38
-7.4008625,37.2111552,2014-03-18 16:48:48
-7.4008067,37.2112962,2014-03-18 17:18:25
-7.400838,37.2113866,2014-03-18 17:47:59
-7.4009139,37.211136,2014-03-18 18:18:08
-7.4008627,37.2116396,2014-03-18 18:33:31
-7.4005315,37.2119112,2014-03-18 19:03:41
-7.400646,37.2116358,2014-03-18 19:34:09
-7.4007845,37.2117955,2014-03-18 20:04:17
-7.4007884,37.2116848,2014-03-18 20:34:17
-7.400604,37.211964,2014-03-18 21:04:16
-7.4005408,37.2124139,2014-03-18 21:34:26
-7.4005523,37.2123727,2014-03-18 22:37:50
-7.4005557,37.2123836,2014-03-18 23:07:42
-7.4006534,37.2123956,2014-03-18 23:37:48
-7.400634,37.2123639,2014-03-19 00:07:56
-7.4005511,37.2123013,2014-03-19 00:37:55
-7.4005974,37.2124207,2014-03-19 01:08:26
-7.4006816,37.2120633,2014-03-19 01:38:21
-7.4006628,37.2119055,2014-03-19 02:08:57
-7.4009072,37.2111656,2014-03-19 02:39:07
-7.4008413,37.2111882,2014-03-19 03:08:59
-7.4008839,37.2111565,2014-03-19 03:38:52
-7.4009904,37.2110152,2014-03-19 04:08:46
-7.4003098,37.2113869,2014-03-19 04:39:09
-7.4003276,37.211387,2014-03-19 05:08:59
-7.4003496,37.2113891,2014-03-19 05:38:54
-7.4002778,37.2113447,2014-03-19 06:09:32
-7.4007531,37.2111499,2014-03-19 06:36:32
-7.4009418,37.2111139,2014-03-19 06:51:22
-7.3999067,37.2122242,2014-03-19 07:06:18
-7.4002421,37.2114454,2014-03-19 07:21:14
-7.4003074,37.2114809,2014-03-19 07:36:27
-7.4002597,37.2114492,2014-03-19 07:51:21
-7.4002844,37.2115067,2014-03-19 08:06:18
-7.4002541,37.2114643,2014-03-19 08:21:38
-7.4002645,37.2114384,2014-03-19 08:36:42
-7.4002563,37.2114525,2014-03-19 08:51:37
-7.4002571,37.2114527,2014-03-19 09:06:33
-7.4002502,37.2114458,2014-03-19 09:21:45
-7.4002552,37.2114367,2014-03-19 09:36:41
-7.4002453,37.2114693,2014-03-19 09:51:38
-7.400262,37.2114318,2014-03-19 10:07:01
-7.4002638,37.2114547,2014-03-19 10:22:00
-7.4002803,37.2114555,2014-03-19 10:36:58
-7.4008403,37.2116265,2014-03-19 10:51:55
-7.3998516,37.2123734,2014-03-19 11:07:04
-7.4003449,37.210932,2014-03-19 11:22:01
-7.4002833,37.2114522,2014-03-19 11:46:17
-7.4007735,37.2111617,2014-03-19 12:16:38
-7.4008067,37.2111747,2014-03-19 12:46:32
-7.4008238,37.2111466,2014-03-19 13:16:08
-7.4008381,37.2113175,2014-03-19 13:46:02
-7.4002765,37.2115052,2014-03-19 14:16:39
-7.4002685,37.2114856,2014-03-19 14:31:35
-7.4003136,37.2113051,2014-03-19 14:46:32
-7.3995082,37.2101008,2014-03-19 15:16:24
-7.4003175,37.2113722,2014-03-19 15:46:02
-7.4003139,37.2113069,2014-03-19 16:16:08
-7.4003005,37.2112983,2014-03-19 16:31:02
-7.4003148,37.2113533,2014-03-19 16:45:58
-7.4003466,37.211409,2014-03-19 17:00:54
-7.4003568,37.2113975,2014-03-19 17:15:50
-7.4003069,37.2113427,2014-03-19 17:31:02
-7.4002839,37.2112725,2014-03-19 17:45:58
-7.4003367,37.2113853,2014-03-19 18:00:58
-7.400371,37.2113321,2014-03-19 18:16:08
-7.4003137,37.2113303,2014-03-19 18:31:03
-7.4003703,37.2111916,2014-03-19 18:46:00
-7.4002424,37.2114793,2014-03-19 19:16:39
-7.4249317,37.2166584,2014-03-19 19:46:29
-7.4513018,37.1981622,2014-03-19 20:16:25
-7.4512876,37.1982045,2014-03-19 20:46:33
-7.4525824,37.198488,2014-03-19 21:16:20
-7.4528784,37.1983871,2014-03-19 21:46:35
-7.4514329,37.1986561,2014-03-19 22:16:39
-7.4524212,37.1990026,2014-03-19 22:46:44
-7.4524083,37.1998447,2014-03-19 23:16:36
-7.452371,37.199836,2014-03-19 23:46:42
-7.4259661,37.207364,2014-03-20 00:17:08
-7.4260195,37.2073282,2014-03-20 00:46:59
-7.4258209,37.2075997,2014-03-20 01:16:53
-7.4260412,37.2073097,2014-03-20 01:47:11
-7.4260096,37.2072126,2014-03-20 02:17:39
-7.4260395,37.2072081,2014-03-20 02:47:30
-7.4260252,37.207219,2014-03-20 03:17:24
-7.425945,37.2072599,2014-03-20 03:47:32
-7.4260755,37.2072173,2014-03-20 04:17:31
-7.425983,37.2072507,2014-03-20 04:48:03
-7.4261159,37.2071972,2014-03-20 05:18:11
-7.4516913,37.1987813,2014-03-20 05:48:02
-7.451663,37.1987641,2014-03-20 06:17:53
-7.4516855,37.1988129,2014-03-20 06:44:29
-7.4517861,37.1988676,2014-03-20 06:59:40
-7.451714,37.1988021,2014-03-20 07:14:51
-7.4517545,37.1987972,2014-03-20 07:30:14
-7.4517779,37.1988033,2014-03-20 07:45:15
-7.4517079,37.1988149,2014-03-20 08:00:38
-7.4517097,37.1988282,2014-03-20 08:15:27
-7.4516845,37.1988345,2014-03-20 08:30:39
-7.4517068,37.1988124,2014-03-20 08:45:35
-7.4516869,37.1988027,2014-03-20 09:00:31
-7.4516999,37.1988128,2014-03-20 09:15:27
-7.4516851,37.1988228,2014-03-20 09:30:23
-7.4516991,37.1988215,2014-03-20 09:45:19
-7.4515728,37.1987972,2014-03-20 10:00:31
-7.4516234,37.1987849,2014-03-20 10:15:28
-7.427064,37.2088132,2014-03-20 10:30:24
-7.4271396,37.2088874,2014-03-20 10:45:29
-7.427172,37.2090498,2014-03-20 11:01:03
-7.4268749,37.2085603,2014-03-20 11:15:58
-7.4265555,37.2255114,2014-03-20 11:38:07
-7.4175054,37.2409133,2014-03-20 11:53:04
-7.41754,37.2409736,2014-03-20 12:14:54
-7.4163651,37.2411551,2014-03-20 12:38:09
-7.4163334,37.2411392,2014-03-20 12:53:15
-7.416321,37.2411561,2014-03-20 13:08:38
-7.4165931,37.2413031,2014-03-20 13:23:57
-7.4164719,37.2412589,2014-03-20 13:45:01
-7.4165743,37.2414399,2014-03-20 14:14:50
-7.4165211,37.2412571,2014-03-20 14:29:49
-7.4143976,37.2392931,2014-03-20 14:44:46
-7.4140609,37.2393124,2014-03-20 15:15:27
-7.4141441,37.2393383,2014-03-20 15:44:44
-7.4139599,37.2393375,2014-03-20 16:14:39
-7.4139118,37.2392806,2014-03-20 16:44:56
-7.4140783,37.2392575,2014-03-20 17:04:13
-7.4140619,37.239305,2014-03-20 17:19:08
-7.4144735,37.2397356,2014-03-20 17:44:16
-7.4182973,37.2313418,2014-03-20 18:14:39
-7.4285873,37.2230794,2014-03-20 18:29:30
-7.4286158,37.2230772,2014-03-20 18:44:27
-7.4285638,37.2230191,2014-03-20 19:15:01
-7.4261872,37.2073645,2014-03-20 19:45:04
-7.4261396,37.2072467,2014-03-20 20:15:17
-7.4259272,37.2072896,2014-03-20 20:45:18
-7.426082,37.2073279,2014-03-20 21:15:28
-7.4255607,37.2072877,2014-03-20 21:46:02
-7.4260163,37.2072658,2014-03-20 22:16:48
-7.4262493,37.207344,2014-03-20 22:46:34
-7.4264431,37.2074175,2014-03-20 23:16:47
-7.4258998,37.207248,2014-03-20 23:47:02
-7.4258268,37.2072313,2014-03-21 00:16:56
-7.4257399,37.2072628,2014-03-21 00:47:01
-7.4257824,37.2072339,2014-03-21 01:17:24
-7.4256518,37.2072987,2014-03-21 01:47:36
-7.4258792,37.2073227,2014-03-21 02:18:03
-7.4264243,37.2075075,2014-03-21 02:48:08
-7.4271715,37.2097021,2014-03-21 03:18:00
-7.4260156,37.2072704,2014-03-21 03:48:04
-7.4260211,37.2072554,2014-03-21 04:18:29
-7.4516975,37.1985987,2014-03-21 04:48:36
-7.4519161,37.1985899,2014-03-21 05:18:31
-7.4517859,37.1986756,2014-03-21 05:48:38
-7.4516544,37.1984907,2014-03-21 06:19:02
-7.4516662,37.1984829,2014-03-21 06:43:34
-7.4516628,37.1984842,2014-03-21 06:58:30
-7.4533751,37.1989518,2014-03-21 07:13:26
-7.4533612,37.1990117,2014-03-21 07:28:39
-7.4533174,37.199034,2014-03-21 07:43:35
-7.4537192,37.1989172,2014-03-21 07:58:30
-7.457317,37.2034321,2014-03-21 08:13:38
-7.4574416,37.2035518,2014-03-21 08:28:39
-7.4577058,37.2035153,2014-03-21 08:43:33
-7.4573667,37.2038076,2014-03-21 08:58:33
-7.4572996,37.2036705,2014-03-21 09:14:08
-7.4573115,37.2036701,2014-03-21 09:29:09
-7.4573013,37.2036683,2014-03-21 09:44:16
-7.4573064,37.2036669,2014-03-21 09:59:17
-7.4570555,37.2037474,2014-03-21 10:14:15
-7.4571413,37.2037139,2014-03-21 10:29:29
-7.4571492,37.203708,2014-03-21 10:44:53
-7.4571497,37.20373,2014-03-21 11:00:05
-7.4571496,37.2037218,2014-03-21 11:15:00
-7.4571583,37.2037102,2014-03-21 11:29:56
-7.4571947,37.2036941,2014-03-21 11:44:53
-7.4571491,37.2037111,2014-03-21 11:59:48
-7.4571264,37.2037039,2014-03-21 12:14:44
-7.4525091,37.2039815,2014-03-21 12:29:56
-7.4561351,37.2046407,2014-03-21 12:44:51
-7.4559383,37.2044041,2014-03-21 13:12:06
-7.4560039,37.204267,2014-03-21 13:42:05
-7.4559957,37.2043513,2014-03-21 13:57:18
-7.4558278,37.204117,2014-03-21 14:13:38
-7.4557741,37.2039461,2014-03-21 14:42:44
-7.4577644,37.2030774,2014-03-21 15:12:36
-7.4575971,37.2036879,2014-03-21 15:42:59
-7.4638655,37.2058183,2014-03-21 16:13:08
-7.4642529,37.2060214,2014-03-21 16:42:57
-7.4646686,37.206328,2014-03-21 17:12:41
-7.4647617,37.2059436,2014-03-21 17:42:43
-7.4678909,37.1885214,2014-03-21 18:13:09
-7.4525782,37.1967449,2014-03-21 18:28:22
-7.4525998,37.1963188,2014-03-21 18:43:38
-7.452651,37.1963145,2014-03-21 19:13:53
-7.4261379,37.2072266,2014-03-21 19:43:45
-7.4260392,37.207333,2014-03-21 20:13:36
-7.4258676,37.2068102,2014-03-21 20:44:02
-7.4259452,37.2069224,2014-03-21 21:14:05
-7.4258523,37.2072638,2014-03-21 21:44:33
-7.4258243,37.207252,2014-03-21 22:14:26
-7.4258834,37.2072626,2014-03-21 22:44:32
-7.4258872,37.2072455,2014-03-21 23:14:27
-7.4261087,37.2072106,2014-03-21 23:44:20
-7.426032,37.2072987,2014-03-22 00:14:38
-7.4260334,37.2071069,2014-03-22 00:44:38
-7.4245732,37.2070898,2014-03-22 01:14:48
-7.4261065,37.2072075,2014-03-22 01:45:18
-7.4260997,37.2072356,2014-03-22 02:15:17
-7.4259752,37.2072749,2014-03-22 02:45:20
-7.4261409,37.2073167,2014-03-22 03:15:38
-7.4261488,37.2072036,2014-03-22 03:46:02
-7.4261175,37.2072202,2014-03-22 04:15:56
-7.4262073,37.2071953,2014-03-22 04:45:52
-7.4579102,37.2032757,2014-03-22 05:16:08
-7.4581328,37.2033351,2014-03-22 05:46:16
-7.4583547,37.2033009,2014-03-22 06:17:03
-7.458474,37.2030996,2014-03-22 06:37:00
-7.458637,37.2032973,2014-03-22 06:52:09
-7.4586207,37.2031768,2014-03-22 07:07:08
-7.4586726,37.202974,2014-03-22 07:22:04
-7.4586809,37.2028018,2014-03-22 07:37:00
-7.4579695,37.2032932,2014-03-22 07:52:01
-7.4553634,37.205085,2014-03-22 08:07:18
-7.4558144,37.2050545,2014-03-22 08:23:09
-7.4562038,37.2049022,2014-03-22 08:38:02
-7.4560778,37.2045238,2014-03-22 08:52:59
-7.4561978,37.2046773,2014-03-22 09:07:55
-7.4557944,37.2039493,2014-03-22 09:22:51
-7.455837,37.2039661,2014-03-22 09:37:47
-7.4558155,37.2039641,2014-03-22 09:52:59
-7.4555767,37.2038787,2014-03-22 10:08:09
-7.4555523,37.2038896,2014-03-22 10:23:07
-7.4554745,37.2038549,2014-03-22 10:42:36
-7.4555799,37.2038889,2014-03-22 11:12:21
-7.4558786,37.2041771,2014-03-22 11:42:18
-7.4557661,37.2040664,2014-03-22 12:12:39
-7.455747,37.2040673,2014-03-22 12:42:20
-7.4572325,37.2034769,2014-03-22 13:12:21
-7.4574862,37.2034864,2014-03-22 13:42:38
-7.457284,37.2032424,2014-03-22 14:12:22
-7.4577761,37.2032185,2014-03-22 14:41:47
-7.4581042,37.2031947,2014-03-22 15:12:04
-7.4580585,37.2031596,2014-03-22 15:42:00
-7.4584708,37.2029871,2014-03-22 16:12:19
-7.4639821,37.2058853,2014-03-22 16:42:49
-7.4641404,37.2062262,2014-03-22 16:57:57
-7.455724,37.203691,2014-03-22 17:12:59
-7.4577217,37.2036274,2014-03-22 17:42:08
-7.4242217,37.2090565,2014-03-22 18:12:24
-7.4244176,37.2095622,2014-03-22 18:42:16
-7.4255037,37.2105334,2014-03-22 19:42:50
-7.4257755,37.207296,2014-03-22 20:12:56
-7.4258183,37.2072764,2014-03-22 20:43:09
-7.4258122,37.2072516,2014-03-22 21:12:54
-7.4261167,37.2072066,2014-03-22 21:43:39
-7.4261002,37.2072008,2014-03-22 22:13:46
-7.4261478,37.2072141,2014-03-22 22:43:37
-7.4260852,37.2073206,2014-03-22 23:14:01
-7.426079,37.2072317,2014-03-22 23:44:08
-7.4260453,37.207196,2014-03-23 00:14:04
-7.4258704,37.2072659,2014-03-23 00:44:39
-7.4258335,37.2072619,2014-03-23 01:14:30
-7.4253147,37.2099447,2014-03-23 01:44:22
-7.4256042,37.2099373,2014-03-23 02:14:30
-7.4252135,37.2098458,2014-03-23 02:44:46
-7.4251208,37.2105617,2014-03-23 03:15:08
-7.4253766,37.2105111,2014-03-23 03:45:09
-7.4258611,37.2104425,2014-03-23 04:15:15
-7.4260413,37.2104241,2014-03-23 04:45:07
-7.4258465,37.2104538,2014-03-23 05:15:02
-7.4264108,37.2100593,2014-03-23 05:45:25
-7.425087,37.2102715,2014-03-23 06:15:38
-7.4250699,37.2102178,2014-03-23 06:41:38
-7.4250766,37.2102071,2014-03-23 06:56:33
-7.4253828,37.2104632,2014-03-23 07:11:31
-7.4001914,37.2116849,2014-03-23 07:26:42
-7.3997896,37.2113905,2014-03-23 07:41:39
-7.400451,37.2104006,2014-03-23 07:56:35
-7.4004534,37.2103316,2014-03-23 08:11:30
-7.4005584,37.2109545,2014-03-23 08:26:42
-7.4003758,37.2108423,2014-03-23 08:42:01
-7.400256,37.2113949,2014-03-23 08:57:38
-7.4003142,37.2114601,2014-03-23 09:12:52
-7.4008221,37.2112071,2014-03-23 09:27:50
-7.4002445,37.2108664,2014-03-23 09:42:52
-7.4002653,37.2108789,2014-03-23 09:58:05
-7.4003062,37.2114856,2014-03-23 10:13:39
-7.4002465,37.211503,2014-03-23 10:41:37
-7.4002614,37.2114695,2014-03-23 11:11:29
-7.4002647,37.2114737,2014-03-23 11:41:20
-7.4003016,37.2114459,2014-03-23 12:11:23
-7.4002624,37.2114857,2014-03-23 12:42:08
-7.4002777,37.211505,2014-03-23 13:11:28
-7.400419,37.2114453,2014-03-23 13:41:20
-7.4005558,37.2115898,2014-03-23 14:11:33
-7.4005698,37.2119628,2014-03-23 14:41:27
-7.4003306,37.2109873,2014-03-23 15:11:29
-7.40022,37.21114,2014-03-23 15:41:52
-7.4002846,37.211007,2014-03-23 16:11:56
-7.4001671,37.2114747,2014-03-23 16:41:55
-7.4002912,37.2108995,2014-03-23 17:11:38
-7.4003723,37.2108932,2014-03-23 17:27:08
-7.4005765,37.2100003,2014-03-23 17:42:25
-7.4005103,37.2102455,2014-03-23 17:57:38
-7.4004289,37.2103668,2014-03-23 18:12:30
-7.4004199,37.2104783,2014-03-23 18:27:30
-7.4003966,37.2105046,2014-03-23 18:42:22
-7.4004772,37.2107118,2014-03-23 19:12:35
-7.4009459,37.2108683,2014-03-23 19:42:22
-7.4008754,37.2109158,2014-03-23 20:12:48
-7.4008707,37.2108813,2014-03-23 20:43:21
-7.4009062,37.2104888,2014-03-23 21:13:36
-7.4011139,37.21042,2014-03-23 21:44:33
-7.4011337,37.2103861,2014-03-23 22:14:46
-7.4011564,37.2104128,2014-03-23 22:44:47
-7.4011402,37.2104095,2014-03-23 23:14:35
-7.4011483,37.2104308,2014-03-23 23:44:33
-7.4011071,37.2104259,2014-03-24 00:15:08
-7.4011174,37.2103802,2014-03-24 00:45:12
-7.4011124,37.2103938,2014-03-24 01:15:27
-7.4011144,37.2104164,2014-03-24 01:46:01
-7.4010434,37.2102808,2014-03-24 02:15:56
-7.4010685,37.2102855,2014-03-24 02:45:45
-7.4010871,37.2101715,2014-03-24 03:15:53
-7.4010794,37.2101707,2014-03-24 03:46:06
-7.4009845,37.2102228,2014-03-24 04:16:18
-7.4008983,37.2102057,2014-03-24 04:46:48
-7.4010221,37.2100939,2014-03-24 05:17:09
-7.4010676,37.2100766,2014-03-24 05:47:04
-7.4005141,37.2119383,2014-03-24 06:17:02
-7.4005786,37.2118686,2014-03-24 06:32:09
-7.4005413,37.211931,2014-03-24 06:47:32
-7.4011316,37.210574,2014-03-24 07:02:32
-7.4011804,37.2103755,2014-03-24 07:17:28
-7.4011917,37.2102861,2014-03-24 07:32:24
-7.4012747,37.209973,2014-03-24 07:47:20
-7.4012783,37.2100049,2014-03-24 08:02:38
-7.4011009,37.2105451,2014-03-24 08:17:44
-7.4012741,37.2100345,2014-03-24 08:32:39
-7.4012799,37.209983,2014-03-24 08:47:37
-7.4012577,37.2100527,2014-03-24 09:02:43
-7.4012572,37.2100616,2014-03-24 09:17:45
-7.4012499,37.2101379,2014-03-24 09:32:43
-7.4012117,37.2101825,2014-03-24 09:47:52
-7.4010845,37.2099412,2014-03-24 10:03:04
-7.4011091,37.2098652,2014-03-24 10:18:32
-7.4011308,37.21011,2014-03-24 10:33:27
-7.4011051,37.2100112,2014-03-24 10:48:23
-7.4011131,37.2099213,2014-03-24 11:09:59
-7.4012683,37.2098583,2014-03-24 11:39:51
-7.4012917,37.209892,2014-03-24 12:09:41
-7.4012283,37.2098657,2014-03-24 12:39:33
-7.4011188,37.2098632,2014-03-24 13:09:53
-7.4013186,37.2099228,2014-03-24 13:25:39
-7.4013387,37.2098274,2014-03-24 13:40:39
-7.4013447,37.2098791,2014-03-24 14:10:09
-7.4012078,37.2098902,2014-03-24 14:39:50
-7.4011837,37.2098097,2014-03-24 15:09:29
-7.4012597,37.2098255,2014-03-24 15:39:01
-7.4010962,37.2101585,2014-03-24 16:08:54
-7.4013008,37.2102546,2014-03-24 16:39:08
-7.4012419,37.2098102,2014-03-24 17:09:38
-7.4011856,37.2098229,2014-03-24 17:24:38
-7.4013009,37.2099378,2014-03-24 17:39:46
-7.4012848,37.2098971,2014-03-24 17:55:09
-7.4012839,37.2098172,2014-03-24 18:10:29
-7.4012863,37.2098042,2014-03-24 18:25:39
-7.401315,37.2098718,2014-03-24 18:40:36
-7.4013941,37.2098809,2014-03-24 18:55:32
-7.4012122,37.2098149,2014-03-24 19:25:23
-7.4526107,37.1990341,2014-03-24 19:55:31
-7.4520773,37.1987928,2014-03-24 20:25:38
-7.4519849,37.198705,2014-03-24 20:55:42
-7.4520885,37.1987172,2014-03-24 21:25:58
-7.4527624,37.1984763,2014-03-24 22:25:55
-7.4532107,37.1983863,2014-03-24 22:56:03
-7.4529955,37.1986338,2014-03-24 23:25:54
-7.451916,37.1983478,2014-03-24 23:56:08
-7.4524097,37.198896,2014-03-25 00:26:09
-7.4528632,37.1992695,2014-03-25 00:56:35
-7.4529097,37.1994312,2014-03-25 01:26:25
-7.4529869,37.1998728,2014-03-25 01:56:18
-7.4529972,37.1999704,2014-03-25 02:26:30
-7.4528954,37.2000375,2014-03-25 02:56:38
-7.4527563,37.2001455,2014-03-25 03:26:23
-7.4531617,37.1988794,2014-03-25 03:56:31
-7.4526679,37.199051,2014-03-25 04:26:26
-7.4526641,37.1990602,2014-03-25 04:56:18
-7.4526716,37.1990662,2014-03-25 05:26:08
-7.4532932,37.1988669,2014-03-25 05:56:18
-7.4576174,37.2033789,2014-03-25 06:26:59
-7.4577506,37.2034115,2014-03-25 06:41:50
-7.4576829,37.2034189,2014-03-25 06:56:46
-7.4574813,37.2033763,2014-03-25 07:11:59
-7.4642306,37.2062417,2014-03-25 07:26:54
-7.4643537,37.2061954,2014-03-25 07:41:51
-7.4649691,37.2058623,2014-03-25 07:57:09
-7.4650495,37.2058886,2014-03-25 08:12:14
-7.46508,37.2058763,2014-03-25 08:27:10
-7.4651158,37.2058981,2014-03-25 08:42:06
-7.465109,37.2058719,2014-03-25 08:57:18
-7.4272507,37.2099866,2014-03-25 09:12:18
-7.4270118,37.2098348,2014-03-25 09:27:09
-7.4269941,37.2098274,2014-03-25 09:42:15
-7.4271784,37.2098687,2014-03-25 10:09:08
-7.4273301,37.2097988,2014-03-25 10:39:35
-7.4003551,37.2114766,2014-03-25 11:09:36
-7.4003745,37.2114917,2014-03-25 11:29:33
-7.4008593,37.2104426,2014-03-25 11:59:27
-7.4011601,37.2099372,2014-03-25 12:29:33
-7.4011379,37.2100179,2014-03-25 12:59:28
-7.4013147,37.2101396,2014-03-25 13:29:39
-7.4013387,37.2098808,2014-03-25 14:00:02
-7.401139,37.2100183,2014-03-25 14:29:52
-7.4012517,37.2101624,2014-03-25 14:59:44
-7.4012414,37.2102411,2014-03-25 15:29:50
-7.4011843,37.2103698,2014-03-25 16:00:08
-7.4009762,37.2104933,2014-03-25 16:30:03
-7.4009225,37.2106186,2014-03-25 16:59:55
-7.4009475,37.2106216,2014-03-25 17:30:15
-7.4009436,37.2107052,2014-03-25 17:45:35
-7.4010294,37.21062,2014-03-25 18:09:15
-7.4009804,37.2109356,2014-03-25 18:39:06
-7.4011421,37.2102933,2014-03-25 19:09:16
-7.4012583,37.210035,2014-03-25 19:39:09
-7.401236,37.2098927,2014-03-25 20:09:30
-7.4012842,37.2098882,2014-03-25 20:39:41
-7.4012399,37.2099693,2014-03-25 21:09:42
-7.4011497,37.2101922,2014-03-25 21:40:08
-7.4011711,37.2102187,2014-03-25 22:10:22
-7.4010413,37.2102405,2014-03-25 22:40:23
-7.401261,37.2099084,2014-03-25 23:11:12
-7.4012218,37.2099928,2014-03-25 23:41:56
-7.4011958,37.2102947,2014-03-26 00:11:53
-7.401183,37.2101138,2014-03-26 00:42:05
-7.4011303,37.2103468,2014-03-26 01:11:51
-7.4011717,37.2101574,2014-03-26 01:42:02
-7.4011514,37.2101225,2014-03-26 02:11:56
-7.4011547,37.210145,2014-03-26 02:41:44
-7.4010952,37.2101452,2014-03-26 03:11:58
-7.4012101,37.2099901,2014-03-26 03:42:10
-7.4011855,37.209991,2014-03-26 04:12:38
-7.4011391,37.2100046,2014-03-26 04:42:49
-7.4011828,37.2100164,2014-03-26 05:12:37
-7.4014493,37.2098571,2014-03-26 05:42:40
-7.4011715,37.2098282,2014-03-26 06:13:08
-7.4011135,37.2099119,2014-03-26 06:31:17
-7.4013067,37.209812,2014-03-26 06:46:13
-7.4012396,37.2097748,2014-03-26 07:01:09
-7.4014248,37.2098972,2014-03-26 07:16:06
-7.4012869,37.209873,2014-03-26 07:31:01
-7.4012409,37.2100804,2014-03-26 07:46:25
-7.4012455,37.2101704,2014-03-26 08:01:40
-7.4010033,37.2103208,2014-03-26 08:16:37
-7.4008924,37.210649,2014-03-26 08:31:33
-7.4008787,37.2107321,2014-03-26 08:46:29
-7.4009829,37.2107222,2014-03-26 09:01:24
-7.4009706,37.2104889,2014-03-26 09:16:39
-7.4003901,37.2105636,2014-03-26 09:31:31
-7.4011046,37.2099827,2014-03-26 09:46:43
-7.4013069,37.2099276,2014-03-26 10:16:38
-7.4013152,37.2099763,2014-03-26 10:46:28
-7.4013198,37.2101006,2014-03-26 11:07:47
-7.4010504,37.2102644,2014-03-26 11:38:08
-7.4003802,37.2109073,2014-03-26 12:08:02
-7.4004986,37.2103928,2014-03-26 12:37:40
-7.4002463,37.2115006,2014-03-26 13:07:32
-7.4004164,37.2115672,2014-03-26 13:37:24
-7.4001339,37.2114494,2014-03-26 14:07:38
-7.4002247,37.2114745,2014-03-26 14:37:38
-7.4002427,37.2115289,2014-03-26 15:07:32
-7.400302,37.2114944,2014-03-26 15:37:36
-7.4002657,37.2115055,2014-03-26 16:07:12
-7.4003488,37.2113311,2014-03-26 16:37:22
-7.4009731,37.2106057,2014-03-26 17:07:13
-7.401014,37.2106895,2014-03-26 17:37:05
-7.4010598,37.2107103,2014-03-26 18:07:38
-7.401085,37.210628,2014-03-26 18:37:47
-7.4011052,37.2105611,2014-03-26 18:53:00
-7.4010645,37.2100602,2014-03-26 19:22:56
-7.4012154,37.2099698,2014-03-26 19:53:20
-7.4012103,37.2100016,2014-03-26 20:23:39
-7.401129,37.2099615,2014-03-26 20:53:34
-7.4011883,37.2099923,2014-03-26 21:24:04
-7.4012203,37.2099838,2014-03-26 21:53:56
-7.401214,37.2099864,2014-03-26 22:23:45
-7.4011739,37.2100906,2014-03-26 22:53:51
-7.4011143,37.2103647,2014-03-26 23:23:56
-7.4010818,37.2103515,2014-03-26 23:54:08
